"","sig_id","conditionId","cell_iname"
"1292","CPC007_PC3_6H:BRD-A89352139-001-07-5:10","STK-111867_10 uM_6 h","PC3"
"1293","CPC020_PC3_24H:BRD-K44276885-001-02-5:10","acarbose_10 uM_24 h","PC3"
"1294","CPC019_HT29_6H:BRD-K90700939-001-01-5:10","BRD-K90700939_10 uM_6 h","HT29"
"1295","CPC018_A375_6H:BRD-K88329126-001-01-0:10","BRD-K88329126_10 uM_6 h","A375"
"1296","CPC009_PC3_24H:BRD-K95138506-019-01-8:10","BRD-K95138506_10 uM_24 h","PC3"
"1297","CPC001_VCAP_24H:K24","OBAA_10 uM_24 h","VCAP"
"1298","CPC013_MCF7_24H:BRD-U82589721-000-01-4:10","HG-5-113-01_10 uM_24 h","MCF7"
"1299","CPC006_VCAP_6H:BRD-K35716340-001-02-0:12","BRD-K35716340_12 uM_6 h","VCAP"
"1300","CPC010_HA1E_6H:BRD-K55630727-001-04-7:10","BRD-K55630727_10 uM_6 h","HA1E"
"1301","CPC007_A375_24H:BRD-A99911370-001-04-1:10","BRD-A99911370_10 uM_24 h","A375"
"1302","CPC008_HEPG2_6H:BRD-K10846167-001-01-6:10","BRD-K10846167_10 uM_6 h","HEPG2"
"1303","CPC008_HEPG2_6H:BRD-K66032149-001-01-9:10","VU-0365117-1_10 uM_6 h","HEPG2"
"1304","CPC008_A549_6H:BRD-K54687541-001-01-8:10","BRD-K54687541_10 uM_6 h","A549"
"1305","CPC009_HCC515_6H:BRD-K58674774-001-01-0:10","BRD-K58674774_10 uM_6 h","HCC515"
"1306","CPC002_HCC515_24H:BRD-K46419649-001-01-8:10","U-0126_10 uM_24 h","HCC515"
"1307","CPC011_A549_24H:BRD-K81169441-236-06-6:10","cerivastatin_10 uM_24 h","A549"
"1308","CPC018_HEPG2_6H:BRD-K00824317-001-03-0:10","BRD-K00824317_10 uM_6 h","HEPG2"
"1309","CPC006_PC3_6H:BRD-K68336408-001-04-2:56.78","BRD-K68336408_60 uM_6 h","PC3"
"1310","CPC006_HT29_24H:BRD-K16406336-311-01-2:10","methylene-blue_10 uM_24 h","HT29"
"1311","CPC006_HT29_24H:BRD-K60219430-001-01-6:10","serdemetan_10 uM_24 h","HT29"
"1312","CPC019_PC3_6H:BRD-K60067222-001-01-1:10","BRD-K60067222_10 uM_6 h","PC3"
"1313","CPC008_PC3_24H:BRD-K37456065-001-01-6:10","VU-0365114-2_10 uM_24 h","PC3"
"1314","CPC002_PC3_24H:BRD-K60932973-001-01-7:10","BRD-K60932973_10 uM_24 h","PC3"
"1315","CPC001_PC3_24H:L03","UB-165_10 uM_24 h","PC3"
"1316","CPC006_A375_6H:G09","TG-101348_12 uM_6 h","A375"
"1317","CPC018_A375_6H:BRD-K77830450-001-02-4:10","forskolin_10 uM_6 h","A375"
"1318","CPC009_PC3_24H:BRD-K28366633-001-05-2:10","BRD-K28366633_10 uM_24 h","PC3"
"1319","CPC005_VCAP_24H:BRD-K18036262-001-01-0:10","L-168049_10 uM_24 h","VCAP"
"1320","CPC013_MCF7_24H:BRD-K37340241-001-01-9:10","BRD-K37340241_10 uM_24 h","MCF7"
"1321","CPC001_HA1E_6H:BRD-K15935639-001-02-0:10","z-leu3-VS_10 uM_6 h","HA1E"
"1322","CPC005_A549_6H:BRD-K27141178-003-02-4:10","SB-203186_10 uM_6 h","A549"
"1323","CPC008_A375_6H:I17","BRD-K90446130_10 uM_6 h","A375"
"1324","CPC009_HT29_6H:BRD-K28366633-001-05-2:10","BRD-K28366633_10 uM_6 h","HT29"
"1325","CPC014_ASC_24H:BRD-K33551950-001-01-6:10","radicicol_10 uM_24 h","ASC"
"1326","CPC014_NPC_24H:BRD-A59808129-001-01-7:10","guggulsterone_10 uM_24 h","NPC"
"1327","CPC018_MCF7_6H:BRD-K13169950-001-04-5:10","NSC-3852_10 uM_6 h","MCF7"
"1328","CPC019_MCF7_6H:BRD-K74486276-001-01-2:10","BRD-K74486276_10 uM_6 h","MCF7"
"1329","CPC009_HA1E_6H:BRD-K86086851-001-03-5:10","KU-C104145_10 uM_6 h","HA1E"
"1330","CPC010_HA1E_6H:BRD-K53423944-001-06-1:10","BRD-K53423944_10 uM_6 h","HA1E"
"1331","CPC001_HA1E_24H:BRD-K40919711-001-02-4:10","BAPTA-AM_10 uM_24 h","HA1E"
"1332","CPC002_VCAP_24H:BRD-K37561857-001-06-4:10","zardaverine_10 uM_24 h","VCAP"
"1333","CPC017_A549_6H:BRD-A95445494-001-02-9:10","maackiain_10 uM_6 h","A549"
"1334","CPC006_HA1E_24H:L01","GW-843682X_10 uM_24 h","HA1E"
"1335","CPC016_HEPG2_6H:BRD-A17065207-001-06-9:10","brefeldin-a_10 uM_6 h","HEPG2"
"1336","CPC017_A549_24H:BRD-A63894585-001-03-4:10","clobetasol_10 uM_24 h","A549"
"1337","CPC017_A549_24H:BRD-K58938839-001-03-8:10","cyclopamine_10 uM_24 h","A549"
"1338","CPC007_HT29_6H:BRD-K03067624-003-19-3:10","emetine_10 uM_6 h","HT29"
"1339","CPC007_HT29_6H:BRD-A76490030-001-09-4:10","K784-3131_10 uM_6 h","HT29"
"1340","CPC009_A375_6H:BRD-K66909449-001-01-5:10","BRD-K66909449_10 uM_6 h","A375"
"1341","CPC007_VCAP_6H:M04","ML-133_10 uM_6 h","VCAP"
"1342","CPC004_PC3_24H:BRD-K37991163-003-06-8:10","paroxetine_10 uM_24 h","PC3"
"1343","CPC004_PC3_24H:BRD-A68930007-001-03-1:10","ouabain_10 uM_24 h","PC3"
"1344","CPC006_HA1E_6H:BRD-K56411643-001-02-6:10","BRD-K56411643_10 uM_6 h","HA1E"
"1345","CPC006_HA1E_6H:BRD-K85606544-001-01-8:10","neratinib_10 uM_6 h","HA1E"
"1346","CPC002_PC3_24H:BRD-A64290322-001-01-6:10","cyclosporin-a_10 uM_24 h","PC3"
"1347","CPC017_HT29_6H:BRD-A28318179-003-03-6:10","aminomethyltransferase_10 uM_6 h","HT29"
"1348","CPC018_HT29_6H:BRD-K82983861-001-01-9:10","GW-0742_10 uM_6 h","HT29"
"1349","CPC020_A375_6H:BRD-K66788707-001-07-7:10","fludarabine_10 uM_6 h","A375"
"1350","CPC018_A375_6H:BRD-K96799727-001-01-7:10","pifithrin-mu_10 uM_6 h","A375"
"1351","CPC004_HA1E_6H:BRD-A06352508-001-02-9:10","SB-218078_10 uM_6 h","HA1E"
"1352","CPC005_A375_6H:BRD-K50841342-001-01-6:10","PAC-1_10 uM_6 h","A375"
"1353","CPC008_A375_6H:D19","BRD-K99530743_10 uM_6 h","A375"
"1354","CPC009_HT29_6H:BRD-K25320246-001-03-6:10","KU-C104248_10 uM_6 h","HT29"
"1355","CPC012_PHH_24H:BRD-K29003210-001-06-9:10","BRD-K29003210_10 uM_24 h","PHH"
"1356","CPC016_NPC_24H:BRD-A22783572-065-01-3:10","vinblastine_10 uM_24 h","NPC"
"1357","CPC007_A375_24H:BRD-K27630941-001-05-9:10","BRD-K27630941_10 uM_24 h","A375"
"1358","CPC010_HEPG2_6H:BRD-K57457519-001-07-8:10","BRD-K57457519_10 uM_6 h","HEPG2"
"1359","CPC018_MCF7_24H:BRD-A64290322-001-01-6:10","cyclosporin-a_10 uM_24 h","MCF7"
"1360","CPC013_HEPG2_6H:BRD-K93215584-001-01-9:10","BRD-K93215584_10 uM_6 h","HEPG2"
"1361","CPC012_HA1E_6H:BRD-K07023879-001-01-6:10","BRD-K07023879_10 uM_6 h","HA1E"
"1362","CPC017_A549_6H:BRD-K43245338-001-02-4:10","MDL-28170_10 uM_6 h","A549"
"1363","CPC006_HA1E_24H:L07","BRD-K92317137_10 uM_24 h","HA1E"
"1364","CPC006_HA1E_24H:F18","BRD-K71726959_125 uM_24 h","HA1E"
"1365","CPC004_HCC515_24H:BRD-K82941592-238-02-9:10","rosuvastatin_10 uM_24 h","HCC515"
"1366","CPC006_PC3_6H:BRD-K30677119-001-01-0:11.1","PP-30_12 uM_6 h","PC3"
"1367","CPC011_PC3_6H:BRD-K57954781-002-05-7:10","BRD-K57954781_10 uM_6 h","PC3"
"1368","CPC006_A549_6H:BRD-K73261812-001-01-1:10","BRD-K73261812_10 uM_6 h","A549"
"1369","CPC013_ASC_24H:BRD-K74133369-001-01-8:10","oligomycin-a_10 uM_24 h","ASC"
"1370","CPC020_A375_6H:BRD-K83153774-001-07-1:10","mirtazapine_10 uM_6 h","A375"
"1371","CPC009_VCAP_24H:BRD-A74500471-001-14-8:10","ethambutol_10 uM_24 h","VCAP"
"1372","CPC004_PC3_6H:BRD-A34806832-001-02-7:10","proscillaridin_10 uM_6 h","PC3"
"1373","CPC010_HT29_6H:BRD-U86222656-000-01-7:10","BRD-U86222656_10 uM_6 h","HT29"
"1374","CPC003_PC3_24H:BRD-K65503129-001-01-4:10","CCT-018159_10 uM_24 h","PC3"
"1375","CPC019_HT29_6H:BRD-K57309821-001-05-8:10","BRD-K57309821_10 uM_6 h","HT29"
"1376","CPC007_MCF7_24H:BRD-K43149758-001-13-6:10","myricetin_10 uM_24 h","MCF7"
"1377","CPC001_VCAP_6H:C01","xaliproden_10 uM_6 h","VCAP"
"1378","CPC006_MCF7_24H:I22","parthenolide_10 uM_24 h","MCF7"
"1379","CPC011_VCAP_24H:BRD-K98769987-001-17-9:10","flumazenil_10 uM_24 h","VCAP"
"1380","CPC019_MCF7_24H:BRD-K06592610-001-01-5:10","BRD-K06592610_10 uM_24 h","MCF7"
"1381","CPC004_HA1E_6H:BRD-K04548931-003-05-8:10","epirubicin_10 uM_6 h","HA1E"
"1382","CPC015_A375_6H:BRD-K57718010-001-08-5:10","pentylenetetrazol_10 uM_6 h","A375"
"1383","CPC010_A375_6H:I19","BRD-K53423944_10 uM_6 h","A375"
"1384","CPC001_HA1E_24H:BRD-K84987553-001-01-1:10","MDM2-inhibitor_10 uM_24 h","HA1E"
"1385","CPC010_HEPG2_6H:BRD-K48576794-001-08-1:10","BRD-K48576794_10 uM_6 h","HEPG2"
"1386","CPC010_HEPG2_6H:BRD-K60228169-001-06-3:10","BRD-K60228169_10 uM_6 h","HEPG2"
"1387","CPC012_MCF7_24H:BRD-K72161580-001-01-4:10","DY-44_10 uM_24 h","MCF7"
"1388","CPC008_HEPG2_6H:BRD-K80822897-001-05-0:10","BRD-K80822897_10 uM_6 h","HEPG2"
"1389","CPC012_HA1E_6H:BRD-K32010074-001-01-5:10","MW-A1-14_10 uM_6 h","HA1E"
"1390","CPC006_HEPG2_6H:BRD-A31107743-001-01-3:0.09","brefeldin-a_0.08 uM_6 h","HEPG2"
"1391","CPC011_A549_24H:BRD-A39052811-048-07-8:10","mosapride_10 uM_24 h","A549"
"1392","CPC013_A549_24H:BRD-K63068307-001-01-4:10","ZSTK-474_10 uM_24 h","A549"
"1393","CPC014_HEPG2_6H:BRD-U86922168-000-01-3:10","QL-XII-47_10 uM_6 h","HEPG2"
"1394","CPC013_HCC515_6H:BRD-K72451865-001-01-5:10","BRD-K72451865_10 uM_6 h","HCC515"
"1395","CPC014_PC3_6H:BRD-K05396879-001-05-9:10","BRD-K05396879_10 uM_6 h","PC3"
"1396","CPC016_HT29_6H:BRD-K89930444-001-01-9:10","AG-592_10 uM_6 h","HT29"
"1397","CPC001_PC3_6H:BRD-K66782112-001-01-2:10","ICI-162846_10 uM_6 h","PC3"
"1398","CPC006_HT29_24H:BRD-K33272502-001-01-2:40","DG-041_40 uM_24 h","HT29"
"1399","CPC010_MCF7_24H:BRD-K17025677-019-03-1:10","BRD-K17025677_10 uM_24 h","MCF7"
"1400","CPC004_PC3_6H:BRD-K04548931-003-05-8:10","epirubicin_10 uM_6 h","PC3"
"1401","CPC019_PC3_6H:BRD-K98739056-001-01-2:10","BRD-K98739056_10 uM_6 h","PC3"
"1402","CPC006_HA1E_6H:BRD-A36630025-001-02-6:0.35","SN-38_0.37 uM_6 h","HA1E"
"1403","CPC006_HT29_6H:B19","COT-10b_40 uM_6 h","HT29"
"1404","CPC013_HT29_6H:D22","BRD-K19166598_10 uM_6 h","HT29"
"1405","CPC001_PC3_24H:N19","paclitaxel_10 uM_24 h","PC3"
"1406","CPC001_PC3_24H:A22","AR-A014418_10 uM_24 h","PC3"
"1407","CPC012_HT29_6H:BRD-K72615639-001-01-0:10","BRD-K72615639_10 uM_6 h","HT29"
"1408","CPC007_MCF7_24H:BRD-A06641369-001-13-0:10","BRD-A06641369_10 uM_24 h","MCF7"
"1409","CPC019_MCF7_24H:BRD-K02589376-001-04-3:10","SD-6-035-A9_10 uM_24 h","MCF7"
"1410","CPC020_VCAP_24H:BRD-A09472452-015-19-2:10","flecainide_10 uM_24 h","VCAP"
"1411","CPC004_HA1E_6H:BRD-K03109492-001-01-4:10","NSC-663284_10 uM_6 h","HA1E"
"1412","CPC007_A549_6H:BRD-K05153001-001-05-5:10","BRD-K05153001_10 uM_6 h","A549"
"1413","CPC008_A375_6H:C13","VU-0420364-1_10 uM_6 h","A375"
"1414","CPC015_A375_6H:BRD-A49160188-003-04-4:10","donepezil_10 uM_6 h","A375"
"1415","CPC016_SKB_24H:BRD-K37883585-001-01-2:10","BRD-K37883585_10 uM_24 h","SKB"
"1416","CPC009_HA1E_6H:BRD-K52800308-001-03-8:10","KU-C103658_10 uM_6 h","HA1E"
"1417","CPC005_A549_24H:BRD-K18036262-001-01-0:10","L-168049_10 uM_24 h","A549"
"1418","CPC008_HEPG2_6H:BRD-K14749055-001-01-3:10","BRD-K14749055_10 uM_6 h","HEPG2"
"1419","CPC006_HCC515_6H:P06","10-DEBC_25 uM_6 h","HCC515"
"1420","CPC020_HA1E_6H:BRD-A75144621-001-02-8:10","digoxin_10 uM_6 h","HA1E"
"1421","CPC009_HEPG2_6H:BRD-K49577446-001-09-8:10","flunisolide_10 uM_6 h","HEPG2"
"1422","CPC002_HCC515_24H:BRD-K49577446-001-03-1:10","flunisolide_10 uM_24 h","HCC515"
"1423","CPC011_A549_24H:BRD-K94649603-001-08-0:10","taxifolin_10 uM_24 h","A549"
"1424","CPC005_PC3_6H:BRD-K84895041-001-01-6:10","BMY-45778_10 uM_6 h","PC3"
"1425","CPC006_VCAP_6H:BRD-K05649647-001-03-7:20","BRD-K05649647_20 uM_6 h","VCAP"
"1426","CPC012_ASC_24H:BRD-K07403598-001-01-0:10","CAY-10470_10 uM_24 h","ASC"
"1427","CPC012_ASC_24H:BRD-K44432556-001-01-4:10","VU-0418946-1_10 uM_24 h","ASC"
"1428","CPC015_ASC_24H:BRD-K28168037-001-01-3:10","fenretinide_10 uM_24 h","ASC"
"1429","CPC019_A375_6H:BRD-K08448573-001-01-3:10","BRD-K08448573_10 uM_6 h","A375"
"1430","CPC017_MCF7_6H:BRD-A87719232-001-02-4:10","naproxen_10 uM_6 h","MCF7"
"1431","CPC004_VCAP_6H:BRD-A22032524-074-04-0:10","amlodipine_10 uM_6 h","VCAP"
"1432","CPC007_MCF7_6H:BRD-A93942655-001-02-2:10","BRD-A93942655_10 uM_6 h","MCF7"
"1433","CPC013_PC3_6H:BRD-K24346336-001-01-7:10","BRD-K24346336_10 uM_6 h","PC3"
"1434","CPC004_HT29_6H:BRD-A62184259-001-02-8:10","cycloheximide_10 uM_6 h","HT29"
"1435","CPC006_HT29_6H:P13","PP-30_12 uM_6 h","HT29"
"1436","CPC012_A375_6H:H20","BRD-K08307026_10 uM_6 h","A375"
"1437","CPC013_HT29_6H:L10","MD-II-008-P_10 uM_6 h","HT29"
"1438","CPC014_HT29_6H:BRD-K82206012-001-01-3:10","BRD-K82206012_10 uM_6 h","HT29"
"1439","CPC005_MCF7_24H:BRD-K04210847-001-01-1:10","tamoxifen_10 uM_24 h","MCF7"
"1440","CPC009_PC3_24H:BRD-K56593336-001-05-6:10","BRD-K56593336_10 uM_24 h","PC3"
"1441","CPC013_MCF7_24H:BRD-K51967704-001-01-0:10","BIIB-021_10 uM_24 h","MCF7"
"1442","CPC002_HA1E_6H:BRD-A51393488-003-01-9:10","noscapine_10 uM_6 h","HA1E"
"1443","CPC007_A549_6H:BRD-K34452916-001-06-8:10","FU-JMBII127B_10 uM_6 h","A549"
"1444","CPC016_SKB_24H:BRD-K36737713-001-01-6:10","AG-957_10 uM_24 h","SKB"
"1445","CPC004_HA1E_24H:BRD-K18194590-065-05-6:10","mephentermine_10 uM_24 h","HA1E"
"1446","CPC005_A375_24H:BRD-K43736954-001-03-3:10","cortisone_10 uM_24 h","A375"
"1447","CPC005_HT29_24H:BRD-K20152659-001-02-0:10","BRD-K20152659_10 uM_24 h","HT29"
"1448","CPC005_HT29_24H:BRD-K19554809-001-01-1:10","MK-212_10 uM_24 h","HT29"
"1449","CPC009_MCF7_6H:BRD-K83670234-001-01-1:10","BRD-K83670234_10 uM_6 h","MCF7"
"1450","CPC013_HEPG2_6H:BRD-K15600710-066-01-7:10","obatoclax_10 uM_6 h","HEPG2"
"1451","CPC014_A549_6H:BRD-U51951544-000-01-8:10","ZG-10_10 uM_6 h","A549"
"1452","CPC014_HA1E_6H:BRD-A06929388-001-01-1:10","CVF-SUMO-13_10 uM_6 h","HA1E"
"1453","CPC006_HEPG2_6H:BRD-K87947369-001-01-6:10","tozasertib_10 uM_6 h","HEPG2"
"1454","CPC009_HCC515_6H:BRD-K14939371-019-01-9:10","BRD-K14939371_10 uM_6 h","HCC515"
"1455","CPC003_HCC515_24H:BRD-K21565985-001-15-9:10","xylazine_10 uM_24 h","HCC515"
"1456","CPC003_HCC515_24H:BRD-K36198571-001-01-2:10","WAY-170523_10 uM_24 h","HCC515"
"1457","CPC004_HCC515_24H:BRD-K42500029-001-01-9:10","CGP-57380_10 uM_24 h","HCC515"
"1458","CPC014_HEPG2_6H:BRD-K23192422-001-01-1:10","lestaurtinib_10 uM_6 h","HEPG2"
"1459","CPC016_A549_24H:BRD-A22783572-065-01-3:10","vinblastine_10 uM_24 h","A549"
"1460","CPC012_ASC_24H:BRD-K86472598-001-02-7:10","MD-II-051_10 uM_24 h","ASC"
"1461","CPC019_A375_6H:BRD-K46373671-001-01-8:10","BRD-K46373671_10 uM_6 h","A375"
"1462","CPC010_MCF7_24H:BRD-K30804015-001-03-1:10","BRD-K30804015_10 uM_24 h","MCF7"
"1463","CPC012_MCF7_24H:BRD-K61529775-001-01-0:10","BRD-K61529775_10 uM_24 h","MCF7"
"1464","CPC008_PC3_6H:BRD-K62578746-001-01-2:10","BRD-K62578746_10 uM_6 h","PC3"
"1465","CPC008_PC3_6H:BRD-K14749055-001-01-3:10","BRD-K14749055_10 uM_6 h","PC3"
"1466","CPC004_PC3_24H:BRD-K33308633-001-01-6:10","INCA-6_10 uM_24 h","PC3"
"1467","CPC008_HT29_6H:BRD-K79554012-001-01-1:10","BRD-K79554012_10 uM_6 h","HT29"
"1468","CPC012_A375_6H:A06","BRD-K90446118_10 uM_6 h","A375"
"1469","CPC016_HT29_6H:BRD-K78633253-001-04-6:10","EXO-1_10 uM_6 h","HT29"
"1470","CPC017_HT29_6H:BRD-A38030642-001-01-2:10","cyclosporin-a_10 uM_6 h","HT29"
"1471","CPC019_HT29_6H:BRD-K23282736-001-01-1:10","BRD-K23282736_10 uM_6 h","HT29"
"1472","CPC007_MCF7_24H:BRD-K19117583-001-05-0:10","BRD-K19117583_10 uM_24 h","MCF7"
"1473","CPC001_VCAP_24H:F21","KN-62_10 uM_24 h","VCAP"
"1474","CPC005_VCAP_24H:BRD-A78360835-001-01-1:10","cercosporin_10 uM_24 h","VCAP"
"1475","CPC012_VCAP_24H:BRD-K81313552-001-01-4:10","BRD-K81313552_10 uM_24 h","VCAP"
"1476","CPC013_MCF7_24H:BRD-K99616396-316-01-2:10","motesanib_10 uM_24 h","MCF7"
"1477","CPC009_HA1E_6H:BRD-K82732294-001-05-8:10","BRD-K82732294_10 uM_6 h","HA1E"
"1478","CPC005_HA1E_24H:BRD-K49448285-001-01-3:10","BRD-K49448285_10 uM_24 h","HA1E"
"1479","CPC007_HA1E_24H:BRD-K63770300-019-02-2:10","BRD-K63770300_10 uM_24 h","HA1E"
"1480","CPC013_HEPG2_6H:BRD-K15592317-001-01-0:10","CP-466722_10 uM_6 h","HEPG2"
"1481","CPC017_A549_6H:BRD-K40919711-001-02-4:10","BAPTA-AM_10 uM_6 h","A549"
"1482","CPC006_HA1E_24H:P19","BMS-536924_12 uM_24 h","HA1E"
"1483","CPC003_HCC515_24H:BRD-K76534306-001-11-0:10","enrofloxacin_10 uM_24 h","HCC515"
"1484","CPC014_HEPG2_6H:BRD-A74904029-001-05-7:10","EI-231_10 uM_6 h","HEPG2"
"1485","CPC017_A549_24H:BRD-K68507560-003-15-4:10","dicycloverine_10 uM_24 h","A549"
"1486","CPC014_HCC515_6H:BRD-K83794624-001-01-7:10","pirarubicin_10 uM_6 h","HCC515"
"1487","CPC006_HT29_24H:BRD-K92991072-001-02-3:10","PAC-1_10 uM_24 h","HT29"
"1488","CPC006_HT29_24H:BRD-K67075780-001-03-7:160","TGX-115_150 uM_24 h","HT29"
"1489","CPC007_MCF7_24H:BRD-A43126523-001-06-4:10","BRD-A43126523_10 uM_24 h","MCF7"
"1490","CPC012_MCF7_24H:BRD-K01614657-001-01-6:10","BRD-K01614657_10 uM_24 h","MCF7"
"1491","CPC016_MCF7_24H:BRD-K78844995-001-01-8:10","BRD-K78844995_10 uM_24 h","MCF7"
"1492","CPC013_MCF7_6H:BRD-K49810818-001-01-0:10","sorafenib_10 uM_6 h","MCF7"
"1493","CPC013_VCAP_24H:BRD-K93578426-001-01-2:10","BRD-K93578426_10 uM_24 h","VCAP"
"1494","CPC020_HT29_6H:BRD-K75430629-001-03-9:10","BRD-K75430629_10 uM_6 h","HT29"
"1495","CPC013_PC3_6H:BRD-A25416824-001-01-8:10","BRD-A25416824_10 uM_6 h","PC3"
"1496","CPC006_MCF7_6H:BRD-K28907958-001-02-7:11.1","CD-437_12 uM_6 h","MCF7"
"1497","CPC008_HT29_6H:BRD-K28040935-019-01-9:10","BRD-K28040935_10 uM_6 h","HT29"
"1498","CPC012_A375_6H:L14","HU-211_10 uM_6 h","A375"
"1499","CPC016_HT29_6H:BRD-K06543683-066-01-3:10","bisindolylmaleimide-ix_10 uM_6 h","HT29"
"1500","CPC007_MCF7_24H:BRD-K05153001-001-05-5:10","BRD-K05153001_10 uM_24 h","MCF7"
"1501","CPC014_HT29_6H:BRD-K94294671-003-01-3:10","OSI-027_10 uM_6 h","HT29"
"1502","CPC006_MCF7_24H:O10","PAC-1_10 uM_24 h","MCF7"
"1503","CPC014_PC3_24H:BRD-U01690642-000-01-4:10","BRD-U01690642_10 uM_24 h","PC3"
"1504","CPC001_VCAP_24H:I01","AG-592_10 uM_24 h","VCAP"
"1505","CPC012_VCAP_24H:BRD-K55630727-001-01-3:10","BRD-K55630727_10 uM_24 h","VCAP"
"1506","CPC004_HA1E_6H:BRD-K49945136-001-03-5:10","GR-113808_10 uM_6 h","HA1E"
"1507","CPC007_HA1E_6H:BRD-K73304092-001-05-1:10","BRD-K73304092_10 uM_6 h","HA1E"
"1508","CPC008_A375_6H:P18","KU-C104495_10 uM_6 h","A375"
"1509","CPC013_A375_6H:BRD-K64881305-001-01-1:10","ispinesib_10 uM_6 h","A375"
"1510","CPC013_A375_6H:BRD-K85266146-001-01-3:10","BRD-K85266146_10 uM_6 h","A375"
"1511","CPC015_HT29_6H:BRD-A25775766-001-03-3:10","securinine_10 uM_6 h","HT29"
"1512","CPC019_MCF7_6H:BRD-K77480336-001-02-8:10","BRD-K77480336_10 uM_6 h","MCF7"
"1513","CPC009_A549_6H:BRD-K03829970-019-01-0:10","BRD-K03829970_10 uM_6 h","A549"
"1514","CPC002_VCAP_24H:BRD-K93201660-001-03-2:10","ML-7_10 uM_24 h","VCAP"
"1515","CPC004_HA1E_24H:BRD-K89997465-001-05-3:10","BRD-K89997465_10 uM_24 h","HA1E"
"1516","CPC010_HEPG2_6H:BRD-K78385490-019-02-2:10","BRD-K78385490_10 uM_6 h","HEPG2"
"1517","CPC008_HEPG2_6H:BRD-K99530743-001-01-3:10","BRD-K99530743_10 uM_6 h","HEPG2"
"1518","CPC013_HEPG2_6H:BRD-K80786583-001-01-5:10","BRD-K80786583_10 uM_6 h","HEPG2"
"1519","CPC008_A549_6H:BRD-K32944375-019-01-3:10","BRD-K32944375_10 uM_6 h","A549"
"1520","CPC012_HA1E_6H:BRD-A04172077-001-01-6:10","BRD-A04172077_10 uM_6 h","HA1E"
"1521","CPC008_HCC515_6H:BRD-K44366801-001-04-1:10","BRD-K44366801_10 uM_6 h","HCC515"
"1522","CPC014_HCC515_6H:BRD-U29336476-000-01-3:10","BRD-U29336476_10 uM_6 h","HCC515"
"1523","CPC014_HCC515_6H:BRD-K38615104-001-06-8:10","A-443654_10 uM_6 h","HCC515"
"1524","CPC006_A549_6H:BRD-K05649647-001-03-7:20","BRD-K05649647_20 uM_6 h","A549"
"1525","CPC006_VCAP_6H:BRD-K54256913-001-01-2:10","MK-1775_10 uM_6 h","VCAP"
"1526","CPC017_ASC_24H:BRD-K95785537-001-09-0:10","PP-2_10 uM_24 h","ASC"
"1527","CPC007_PC3_6H:BRD-A06664848-001-07-5:10","BRD-A06664848_10 uM_6 h","PC3"
"1528","CPC018_HT29_6H:BRD-A46747628-001-01-9:10","ouabain_10 uM_6 h","HT29"
"1529","CPC020_A375_6H:BRD-A07780951-001-05-5:10","orciprenaline_10 uM_6 h","A375"
"1530","CPC007_MCF7_24H:BRD-K67941506-001-05-8:10","BRD-K67941506_10 uM_24 h","MCF7"
"1531","CPC006_HCC515_24H:G15","BRD-K26664453_10 uM_24 h","HCC515"
"1532","CPC005_A549_6H:BRD-K54095730-001-01-5:10","CMPD-1_10 uM_6 h","A549"
"1533","CPC015_A375_6H:BRD-A83326220-001-04-2:10","brazilin_10 uM_6 h","A375"
"1534","CPC019_MCF7_6H:BRD-K82524003-001-02-8:10","BRD-K82524003_10 uM_6 h","MCF7"
"1535","CPC002_VCAP_24H:BRD-K54330070-001-07-1:10","SB-202190_10 uM_24 h","VCAP"
"1536","CPC005_A375_24H:BRD-A61470182-001-02-4:10","N-formylmethionylalanine_10 uM_24 h","A375"
"1537","CPC005_A549_24H:BRD-A17535965-001-02-2:10","gelsemine_10 uM_24 h","A549"
"1538","CPC008_HEPG2_6H:BRD-K40329609-019-01-5:10","BRD-K40329609_10 uM_6 h","HEPG2"
"1539","CPC013_HEPG2_6H:BRD-K49810818-001-01-0:10","sorafenib_10 uM_6 h","HEPG2"
"1540","CPC004_HCC515_6H:BRD-K47717570-304-01-5:10","NBQX_10 uM_6 h","HCC515"
"1541","CPC006_HA1E_24H:B16","DL-PDMP_60 uM_24 h","HA1E"
"1542","CPC012_HCC515_6H:BRD-K42308740-001-01-5:10","ST-056792_10 uM_6 h","HCC515"
"1543","CPC003_HCC515_24H:BRD-K38003476-001-03-4:10","clocortolone-pivalate_10 uM_24 h","HCC515"
"1544","CPC017_HEPG2_6H:BRD-K52850071-001-01-2:10","WHI-P154_10 uM_6 h","HEPG2"
"1545","CPC014_HCC515_6H:BRD-K83972459-001-01-9:10","JWE-035_10 uM_6 h","HCC515"
"1546","CPC013_ASC_24H:BRD-K64606589-001-01-9:10","apicidin_10 uM_24 h","ASC"
"1547","CPC013_ASC_24H:BRD-A06909528-001-01-4:10","BRD-A06909528_10 uM_24 h","ASC"
"1548","CPC013_ASC_24H:BRD-A41997916-001-01-6:10","BRD-A41997916_10 uM_24 h","ASC"
"1549","CPC015_ASC_24H:BRD-A25143711-001-01-4:10","hydrocortisone-valerate_10 uM_24 h","ASC"
"1550","CPC019_A375_6H:BRD-K71303366-001-01-3:10","BRD-K71303366_10 uM_6 h","A375"
"1551","CPC017_MCF7_6H:BRD-A62184259-001-02-8:10","cycloheximide_10 uM_6 h","MCF7"
