,sig_id,conditionId,cell_iname
1248,CPC004_HA1E_24H:BRD-M45964048-001-02-7:10,verteporfin_10 uM_24 h,HA1E
1249,CPC008_HEPG2_6H:BRD-K87726525-001-05-6:10,BRD-K87726525_10 uM_6 h,HEPG2
1250,CPC009_MCF7_6H:BRD-K55722623-001-01-3:10,BRD-K55722623_10 uM_6 h,MCF7
1251,CPC013_HEPG2_6H:BRD-K45044657-001-01-4:10,TC-H-106_10 uM_6 h,HEPG2
1252,CPC004_HCC515_6H:BRD-A19500257:10,geldanamycin_10 uM_6 h,HCC515
1253,CPC008_A549_6H:BRD-K79554012-001-01-1:10,BRD-K79554012_10 uM_6 h,A549
1254,CPC012_HA1E_6H:BRD-K53816294-001-01-3:10,BRD-K53816294_10 uM_6 h,HA1E
1255,CPC014_HA1E_6H:BRD-U97083655-000-01-1:10,teicoplanin_10 uM_6 h,HA1E
1256,CPC009_HCC515_6H:BRD-K82732294-001-05-8:10,BRD-K82732294_10 uM_6 h,HCC515
1257,CPC014_HCC515_6H:BRD-U25771771-000-01-7:10,WZ-4-145_10 uM_6 h,HCC515
1258,CPC019_HCC515_6H:BRD-K31688005-001-01-3:10,BRD-K31688005_10 uM_6 h,HCC515
1259,CPC014_PC3_6H:BRD-A26199074-003-02-0:10,calmidazolium_10 uM_6 h,PC3
1260,CPC006_VCAP_6H:BRD-K12184916-001-03-0:0.63,NVP-BEZ235_0.66 uM_6 h,VCAP
1261,CPC011_PC3_24H:BRD-A52282606-001-05-5:10,lacidipine_10 uM_24 h,PC3
1262,CPC002_PC3_24H:BRD-K73824630-001-03-2:10,skatole_10 uM_24 h,PC3
1263,CPC008_VCAP_6H:BRD-A34421300-001-01-0:10,BRD-A34421300_10 uM_6 h,VCAP
1264,CPC019_PC3_24H:E22,BRD-K03358980_10 uM_24 h,PC3
1265,CPC007_MCF7_24H:BRD-K35790918-001-04-3:10,BRD-K35790918_10 uM_24 h,MCF7
1266,CPC014_VCAP_6H:BRD-A59808129-001-01-7:10,guggulsterone_10 uM_6 h,VCAP
1267,CPC011_VCAP_24H:BRD-K94144010-001-12-1:10,cotinine_10 uM_24 h,VCAP
1268,CPC010_VCAP_6H:BRD-K56983253-001-03-3:10,BRD-K56983253_10 uM_6 h,VCAP
1269,CPC020_VCAP_24H:BRD-K11801786-003-01-7:10,trimidox_10 uM_24 h,VCAP
1270,CPC018_MCF7_6H:BRD-K35531059-001-02-4:10,molsidomine_10 uM_6 h,MCF7
1271,CPC003_HA1E_24H:BRD-K72462751-001-01-9:10,C-1_10 uM_24 h,HA1E
1272,CPC006_A549_24H:BRD-K68548958-001-01-2:20,C-646_20 uM_24 h,A549
1273,CPC007_A549_24H:BRD-K07790824-001-03-2:10,BRD-K07790824_10 uM_24 h,A549
1274,CPC017_A549_6H:BRD-K08132273-001-01-6:10,tyrphostin_10 uM_6 h,A549
1275,CPC017_A549_6H:BRD-K29173907-001-03-5:10,isoflupredone-acetate_10 uM_6 h,A549
1276,CPC003_HCC515_24H:BRD-A34205397-001-03-7:10,suloctidil_10 uM_24 h,HCC515
1277,CPC004_HCC515_24H:BRD-A27554692-001-01-3:10,altrenogest_10 uM_24 h,HCC515
1278,CPC015_ASC_24H:BRD-K88625236-001-03-4:10,nonoxynol-9_10 uM_24 h,ASC
1279,CPC017_ASC_24H:BRD-K98769987-001-09-6:10,flumazenil_10 uM_24 h,ASC
1280,CPC006_MCF7_24H:C15,BRD-K52904470_10 uM_24 h,MCF7
1281,CPC014_PC3_24H:BRD-K31841256-001-01-4:10,BRD-K31841256_10 uM_24 h,PC3
1282,CPC001_VCAP_24H:N02,GR-127935_10 uM_24 h,VCAP
1283,CPC020_VCAP_24H:BRD-A93393712-001-01-1:10,CVF-SUMO-14_10 uM_24 h,VCAP
1284,CPC008_VCAP_24H:BRD-K95037415-001-06-9:10,BRD-K95037415_10 uM_24 h,VCAP
1285,CPC001_HA1E_24H:BRD-A59215453-003-03-3:10,lobelanidine_10 uM_24 h,HA1E
1286,CPC002_VCAP_24H:BRD-A86109770-001-01-9:10,guggulsterone_10 uM_24 h,VCAP
1287,CPC017_A549_6H:BRD-K95785537-001-09-0:10,PP-2_10 uM_6 h,A549
1288,CPC009_HEPG2_6H:BRD-K15716662-001-03-2:10,KU-C104493_10 uM_6 h,HEPG2
1289,CPC009_HEPG2_6H:BRD-K23149109-019-01-3:10,BRD-K23149109_10 uM_6 h,HEPG2
1290,CPC011_A549_24H:BRD-K86003836-001-06-3:10,flubendazole_10 uM_24 h,A549
1291,CPC017_A549_24H:BRD-A62336480-001-02-5:10,niguldipine_10 uM_24 h,A549
1292,CPC010_MCF7_24H:BRD-K67637637-003-07-6:10,olopatadine_10 uM_24 h,MCF7
1293,CPC020_PC3_6H:BRD-K34332553-001-05-2:10,BRD-K34332553_10 uM_6 h,PC3
1294,CPC004_PC3_24H:BRD-K02581333-001-01-8:10,BRD-K02581333_10 uM_24 h,PC3
1295,CPC006_PC3_24H:J05,BRD-K73261812_10 uM_24 h,PC3
1296,CPC005_A549_6H:BRD-K50841342-001-01-6:10,PAC-1_10 uM_6 h,A549
1297,CPC014_ASC_24H:BRD-K43880410-001-07-8:10,pregnenolone_10 uM_24 h,ASC
1298,CPC009_HA1E_6H:BRD-K89224880-001-07-5:10,BRD-K89224880_10 uM_6 h,HA1E
1299,CPC008_HEPG2_6H:BRD-K29506255-019-01-0:10,BRD-K29506255_10 uM_6 h,HEPG2
1300,CPC008_HEPG2_6H:BRD-A42031983-019-01-3:10,VU-0415555-1_10 uM_6 h,HEPG2
1301,CPC014_HA1E_6H:BRD-K39944607-001-03-0:10,ochratoxin-a_10 uM_6 h,HA1E
1302,CPC001_HCC515_24H:BRD-K27665173-001-01-3:10,D-64406_10 uM_24 h,HCC515
1303,CPC006_HA1E_6H:BRD-K18190982-002-01-2:44.4,COT-10b_40 uM_6 h,HA1E
1304,CPC002_PC3_24H:BRD-K53523901-001-02-8:10,arctigenin_10 uM_24 h,PC3
1305,CPC003_PC3_24H:BRD-K44899736-003-02-1:10,Ro-16-6941_10 uM_24 h,PC3
1306,CPC006_VCAP_24H:BRD-K01779529-236-01-5:44.4,fluoropyruvate_40 uM_24 h,VCAP
1307,CPC007_MCF7_24H:BRD-A47816767-001-11-1:10,BRD-A47816767_10 uM_24 h,MCF7
1308,CPC001_VCAP_6H:F19,isoxsuprine_10 uM_6 h,VCAP
1309,CPC006_MCF7_24H:K02,BRD-K56411643_10 uM_24 h,MCF7
1310,CPC011_VCAP_24H:BRD-K07237224-001-15-4:10,moclobemide_10 uM_24 h,VCAP
1311,CPC010_VCAP_6H:BRD-K45256078-001-04-9:10,BRD-K45256078_10 uM_6 h,VCAP
1312,CPC013_MCF7_24H:BRD-K22322324-001-01-4:10,BRD-K22322324_10 uM_24 h,MCF7
1313,CPC001_HA1E_24H:BRD-K11911061-003-02-8:10,GR-127935_10 uM_24 h,HA1E
1314,CPC006_A549_24H:BRD-K39503511-001-02-1:80,quiflapon_80 uM_24 h,A549
1315,CPC007_HA1E_24H:BRD-K71265179-001-07-8:10,BRD-K71265179_10 uM_24 h,HA1E
1316,CPC014_HA1E_6H:BRD-K13514097-001-01-2:10,everolimus_10 uM_6 h,HA1E
1317,CPC006_HA1E_24H:A20,thapsigargin_10 uM_24 h,HA1E
1318,CPC008_HCC515_6H:BRD-K29506255-019-01-0:10,BRD-K29506255_10 uM_6 h,HCC515
1319,CPC014_A549_24H:BRD-K62012036-001-06-0:10,acitretin_10 uM_24 h,A549
1320,CPC013_HCC515_6H:BRD-K11795542-001-01-0:10,BRD-K11795542_10 uM_6 h,HCC515
1321,CPC013_HCC515_6H:BRD-K16057611-001-01-6:10,BRD-K16057611_10 uM_6 h,HCC515
1322,CPC006_PC3_6H:BRD-A36275421-001-11-1:10,BRD-A36275421_10 uM_6 h,PC3
1323,CPC008_PC3_24H:BRD-K11928012-001-05-9:10,BRD-K11928012_10 uM_24 h,PC3
1324,CPC018_MCF7_24H:BRD-A89337244-001-01-1:10,PD-102807_10 uM_24 h,MCF7
1325,CPC007_VCAP_6H:I17,BRD-K92458042_10 uM_6 h,VCAP
1326,CPC008_PC3_6H:BRD-K09299610-001-01-4:10,BRD-K09299610_10 uM_6 h,PC3
1327,CPC006_VCAP_24H:BRD-K90382497-001-03-2:10,GW-843682X_10 uM_24 h,VCAP
1328,CPC014_MCF7_6H:H01,retinol_10 uM_6 h,MCF7
1329,CPC005_A549_6H:BRD-K50417881-003-05-9:10,eticlopride_10 uM_6 h,A549
1330,CPC005_A549_6H:BRD-K18518344-001-03-5:10,digitoxigenin_10 uM_6 h,A549
1331,CPC002_HCC515_6H:BRD-K90553655-001-03-6:10,testosterone_10 uM_6 h,HCC515
1332,CPC018_A549_6H:BRD-K35531059-001-02-4:10,molsidomine_10 uM_6 h,A549
1333,CPC009_HEPG2_6H:BRD-A42571354-001-03-3:10,cetirizine_10 uM_6 h,HEPG2
1334,CPC007_PC3_24H:BRD-K23673040-001-12-9:10,BRD-K23673040_10 uM_24 h,PC3
1335,CPC007_PC3_6H:BRD-K34452916-001-06-8:10,FU-JMBII127B_10 uM_6 h,PC3
1336,CPC001_PC3_24H:F21,KN-62_10 uM_24 h,PC3
1337,CPC012_VCAP_24H:BRD-K73888531-001-01-1:10,BRD-K73888531_10 uM_24 h,VCAP
1338,CPC019_MCF7_24H:BRD-K10649245-001-01-0:10,BRD-K10649245_10 uM_24 h,MCF7
1339,CPC006_HCC515_24H:O09,BRD-A15079084_10 uM_24 h,HCC515
1340,CPC002_HA1E_6H:BRD-K37392901-003-01-7:10,NSC-632839_10 uM_6 h,HA1E
1341,CPC002_VCAP_24H:BRD-K05181463-001-04-0:10,L-741626_10 uM_24 h,VCAP
1342,CPC005_HA1E_24H:BRD-K90574421-001-01-9:10,ipsapirone_10 uM_24 h,HA1E
1343,CPC012_HA1E_6H:BRD-K98731749-001-01-2:10,BRD-K98731749_10 uM_6 h,HA1E
1344,CPC008_HCC515_6H:BRD-K57353465-001-01-6:10,BRD-K57353465_10 uM_6 h,HCC515
1345,CPC004_HCC515_24H:BRD-A87606379-001-13-3:10,nadolol_10 uM_24 h,HCC515
1346,CPC014_HEPG2_6H:BRD-U51951544-000-01-8:10,ZG-10_10 uM_6 h,HEPG2
1347,CPC014_HEPG2_6H:BRD-K75081836-001-01-3:10,BRD-K75081836_10 uM_6 h,HEPG2
1348,CPC016_HEPG2_6H:BRD-K89046952-001-03-4:10,ciclacillin_10 uM_6 h,HEPG2
1349,CPC004_HEPG2_6H:BRD-K97158071-001-08-2:10,droperidol_10 uM_6 h,HEPG2
1350,CPC013_HCC515_6H:BRD-K55071917-001-01-0:10,BRD-K55071917_10 uM_6 h,HCC515
1351,CPC008_PC3_24H:BRD-K83778500-001-01-9:10,AT-CSC-18_10 uM_24 h,PC3
1352,CPC019_PC3_6H:BRD-K74486276-001-01-2:10,BRD-K74486276_10 uM_6 h,PC3
1353,CPC013_MCF7_6H:BRD-A57300602-001-01-3:10,BRD-A57300602_10 uM_6 h,MCF7
1354,CPC004_PC3_6H:BRD-K92760278-001-02-4:10,riboflavin_10 uM_6 h,PC3
1355,CPC004_PC3_24H:BRD-A68723818-050-18-4:10,brompheniramine_10 uM_24 h,PC3
1356,CPC006_HA1E_6H:BRD-K56700933-001-01-3:10,phenethyl-isothiocyanate_10 uM_6 h,HA1E
1357,CPC020_VCAP_6H:BRD-A50157456-065-17-2:10,terbutaline_10 uM_6 h,VCAP
1358,CPC005_MCF7_24H:BRD-A22713669-001-01-9:10,BVT-948_10 uM_24 h,MCF7
1359,CPC010_VCAP_6H:BRD-A32449311-001-05-1:10,BRD-A32449311_10 uM_6 h,VCAP
1360,CPC019_MCF7_24H:BRD-K61105081-001-01-8:10,BRD-K61105081_10 uM_24 h,MCF7
1361,CPC019_MCF7_6H:BRD-K82594686-001-01-7:10,BRD-K82594686_10 uM_6 h,MCF7
1362,CPC009_HA1E_6H:BRD-A11087911-001-05-8:10,BRD-A11087911_10 uM_6 h,HA1E
1363,CPC002_VCAP_24H:BRD-K51918615-303-01-1:10,iodophenpropit_10 uM_24 h,VCAP
1364,CPC004_HCC515_6H:BRD-A94756469-001-03-9:10,digoxin_10 uM_6 h,HCC515
1365,CPC004_HCC515_24H:BRD-K14920963-304-01-9:10,erythrosine_10 uM_24 h,HCC515
1366,CPC013_A549_24H:BRD-K09854848-001-01-0:10,MD-II-008-P_10 uM_24 h,A549
1367,CPC014_HEPG2_6H:BRD-M64432851-001-01-9:10,sunitinib_10 uM_6 h,HEPG2
1368,CPC017_HEPG2_6H:BRD-K76840893-003-01-7:10,RS-17053_10 uM_6 h,HEPG2
1369,CPC004_HEPG2_6H:BRD-K99621550-003-03-4:10,tubocurarine_10 uM_6 h,HEPG2
1370,CPC014_HCC515_6H:BRD-K80622725-001-10-2:10,STK-397047_10 uM_6 h,HCC515
1371,CPC019_HCC515_6H:BRD-K25144184-001-05-9:10,BRD-K25144184_10 uM_6 h,HCC515
1372,CPC006_A549_6H:BRD-K83213911-001-02-8:80,PF-750_80 uM_6 h,A549
1373,CPC012_PC3_6H:BRD-K42308740-001-01-5:10,ST-056792_10 uM_6 h,PC3
1374,CPC012_MCF7_24H:BRD-K41227865-001-01-7:10,ST-4039884_10 uM_24 h,MCF7
1375,CPC013_MCF7_6H:BRD-K28120222-001-05-0:10,BRD-K28120222_10 uM_6 h,MCF7
1376,CPC013_MCF7_6H:BRD-K86761848-001-01-3:10,I-070759_10 uM_6 h,MCF7
1377,CPC007_MCF7_6H:BRD-K84203638-001-05-3:10,BRD-K84203638_10 uM_6 h,MCF7
1378,CPC013_PC3_6H:BRD-K49810818-001-01-0:10,sorafenib_10 uM_6 h,PC3
1379,CPC013_PC3_6H:BRD-K93296644-001-01-7:10,BRD-K93296644_10 uM_6 h,PC3
1380,CPC004_PC3_6H:BRD-K06712146-001-01-2:10,YM-90709_10 uM_6 h,PC3
1381,CPC020_PC3_24H:BRD-K90885812-004-21-8:10,propantheline_10 uM_24 h,PC3
1382,CPC008_VCAP_6H:BRD-K41059137-001-04-0:10,BRD-K41059137_10 uM_6 h,VCAP
1383,CPC006_MCF7_24H:G19,LE-135_20 uM_24 h,MCF7
1384,CPC019_MCF7_24H:BRD-K60772276-001-01-1:10,ARG-CSC-26_10 uM_24 h,MCF7
1385,CPC002_HA1E_6H:BRD-K44067360-001-16-2:10,flufenamic-acid_10 uM_6 h,HA1E
1386,CPC004_VCAP_6H:BRD-K48869804-001-04-7:10,icilin_10 uM_6 h,VCAP
1387,CPC009_A549_6H:BRD-K00313977-019-01-1:10,BRD-K00313977_10 uM_6 h,A549
1388,CPC002_HA1E_24H:BRD-K95785537-001-09-0:10,PP-2_10 uM_24 h,HA1E
1389,CPC004_HA1E_24H:BRD-K66296774-001-02-0:10,fluvastatin_10 uM_24 h,HA1E
1390,CPC003_HCC515_6H:BRD-K64994968-001-03-6:10,progesterone_10 uM_6 h,HCC515
1391,CPC006_HCC515_6H:E12,niclosamide_10 uM_6 h,HCC515
1392,CPC014_A549_6H:BRD-K52911425-001-02-3:10,GDC-0941_10 uM_6 h,A549
1393,CPC009_HEPG2_6H:BRD-K27721098-001-07-3:10,clopidogrel_10 uM_6 h,HEPG2
1394,CPC012_HCC515_6H:BRD-K68588778-001-05-7:10,BRD-K68588778_10 uM_6 h,HCC515
1395,CPC017_HEPG2_6H:BRD-K43389675-001-01-3:10,daunorubicin_10 uM_6 h,HEPG2
1396,CPC019_HEPG2_6H:BRD-K02598395-001-01-7:10,BRD-K02598395_10 uM_6 h,HEPG2
1397,CPC012_ASC_24H:BRD-K02223034-001-01-9:10,BRD-K02223034_10 uM_24 h,ASC
1398,CPC010_MCF7_24H:BRD-K92000912-001-08-4:10,AM-251_10 uM_24 h,MCF7
1399,CPC020_PC3_24H:BRD-A23290232-001-02-3:10,westcort_10 uM_24 h,PC3
1400,CPC011_VCAP_24H:BRD-K09295900-236-07-0:10,BRD-K09295900_10 uM_24 h,VCAP
1401,CPC009_PC3_24H:BRD-K29500995-001-01-6:10,BRD-K29500995_10 uM_24 h,PC3
1402,CPC020_VCAP_24H:BRD-K08273968-001-14-1:10,griseofulvin_10 uM_24 h,VCAP
1403,CPC006_VCAP_6H:BRD-K00615600-001-06-1:25,AG-14361_25 uM_6 h,VCAP
1404,CPC019_MCF7_6H:BRD-K73945663-001-01-9:10,BRD-K73945663_10 uM_6 h,MCF7
1405,CPC010_HEPG2_6H:BRD-K37021324-001-05-6:10,BRD-K37021324_10 uM_6 h,HEPG2
1406,CPC010_HEPG2_6H:BRD-K08799912-001-04-3:10,BRD-K08799912_10 uM_6 h,HEPG2
1407,CPC008_HEPG2_6H:BRD-K08829932-019-01-2:10,BRD-K08829932_10 uM_6 h,HEPG2
1408,CPC008_A549_6H:BRD-K58853583-001-01-1:10,BRD-K58853583_10 uM_6 h,A549
1409,CPC012_HA1E_6H:BRD-K19300944-001-01-5:10,MW-STK33-2C_10 uM_6 h,HA1E
1410,CPC014_A549_6H:BRD-A52193669-001-01-7:10,withaferin-a_10 uM_6 h,A549
1411,CPC017_A549_6H:BRD-A62184259-001-02-8:10,cycloheximide_10 uM_6 h,A549
1412,CPC017_A549_6H:BRD-K48029790-001-01-0:10,OBAA_10 uM_6 h,A549
1413,CPC009_HEPG2_6H:BRD-K39823328-001-01-8:10,VU-0366037-2_10 uM_6 h,HEPG2
1414,CPC009_HEPG2_6H:BRD-K18726304-019-01-8:10,BRD-K18726304_10 uM_6 h,HEPG2
1415,CPC009_HEPG2_6H:BRD-K39829853-019-01-0:10,BRD-K39829853_10 uM_6 h,HEPG2
1416,CPC017_HEPG2_6H:BRD-A38898897-003-01-0:10,GW-311616_10 uM_6 h,HEPG2
1417,CPC014_PC3_6H:BRD-K53972329-001-02-1:10,ruxolitinib_10 uM_6 h,PC3
1418,CPC006_A549_6H:BRD-K88544581-001-03-8:80,CI-976_80 uM_6 h,A549
1419,CPC006_VCAP_6H:BRD-A23770159-001-02-3:11.1,sirolimus_12 uM_6 h,VCAP
1420,CPC020_MCF7_6H:BRD-K55044200-001-11-2:10,amoxicillin_10 uM_6 h,MCF7
1421,CPC010_MCF7_24H:BRD-A18411371-001-10-6:10,BRD-A18411371_10 uM_24 h,MCF7
1422,CPC010_PC3_6H:BRD-K99582188-001-04-0:10,BRD-K99582188_10 uM_6 h,PC3
1423,CPC003_PC3_24H:BRD-K61220632-001-02-7:10,leoidin_10 uM_24 h,PC3
1424,CPC006_MCF7_24H:M04,BX-795_10 uM_24 h,MCF7
1425,CPC009_PC3_24H:BRD-K38625260-019-01-0:10,BRD-K38625260_10 uM_24 h,PC3
1426,CPC009_PC3_24H:BRD-K40373196-001-04-4:10,KU-C104337_10 uM_24 h,PC3
1427,CPC013_MCF7_24H:BRD-K83336168-001-01-9:10,MD-040_10 uM_24 h,MCF7
1428,CPC010_VCAP_24H:BRD-K00541156-001-04-2:10,BRD-K00541156_10 uM_24 h,VCAP
1429,CPC009_A549_6H:BRD-K59705555-001-01-6:10,BRD-K59705555_10 uM_6 h,A549
1430,CPC006_HEPG2_6H:BRD-A77216878-001-01-4:10,manumycin-a_10 uM_6 h,HEPG2
1431,CPC012_HCC515_6H:BRD-K56653679-001-01-2:10,MD-041_10 uM_6 h,HCC515
1432,CPC014_HEPG2_6H:BRD-K16485616-001-03-0:10,mocetinostat_10 uM_6 h,HEPG2
1433,CPC018_HEPG2_6H:BRD-K38903228-001-02-8:10,hesperidin_10 uM_6 h,HEPG2
1434,CPC006_PC3_6H:BRD-K05653692-003-04-7:64,DL-PDMP_60 uM_6 h,PC3
1435,CPC008_PC3_24H:BRD-K92202821-001-01-1:10,BRD-K92202821_10 uM_24 h,PC3
1436,CPC002_PC3_24H:BRD-K95785537-001-09-0:10,PP-2_10 uM_24 h,PC3
1437,CPC006_MCF7_6H:BRD-A28105619-001-01-3:10,BRD-A28105619_10 uM_6 h,MCF7
1438,CPC009_PC3_6H:O22,SCH-23390_10 uM_6 h,PC3
1439,CPC012_VCAP_24H:BRD-K44893543-001-01-3:10,BRD-K44893543_10 uM_24 h,VCAP
1440,CPC006_HCC515_24H:O15,BRD-A28105619_10 uM_24 h,HCC515
1441,CPC014_PC3_6H:BRD-K49669041-001-02-7:10,BX-912_10 uM_6 h,PC3
1442,CPC014_NPC_24H:BRD-K57926513-001-08-6:10,BRD-K57926513_10 uM_24 h,NPC
1443,CPC016_SKB_24H:BRD-K38003476-001-03-4:10,clocortolone-pivalate_10 uM_24 h,SKB
1444,CPC017_ASC_24H:BRD-A25687296-300-03-5:10,emetine_10 uM_24 h,ASC
1445,CPC009_HA1E_6H:BRD-K39580048-001-04-7:10,ARG-A1-2_10 uM_6 h,HA1E
1446,CPC009_HA1E_6H:BRD-K97534490-001-06-1:10,BRD-K97534490_10 uM_6 h,HA1E
1447,CPC008_HEPG2_6H:BRD-K42021584-001-01-3:10,BRD-K42021584_10 uM_6 h,HEPG2
1448,CPC008_HEPG2_6H:BRD-K77681376-001-01-4:10,BRD-K77681376_10 uM_6 h,HEPG2
1449,CPC014_MCF7_24H:BRD-M30523314-002-01-5:10,vinorelbine_10 uM_24 h,MCF7
1450,CPC006_HCC515_6H:C03,ISOX_10 uM_6 h,HCC515
1451,CPC006_HCC515_6H:N21,BMS-754807_10 uM_6 h,HCC515
1452,CPC013_VCAP_24H:BRD-K37340241-001-01-9:10,BRD-K37340241_10 uM_24 h,VCAP
1453,CPC009_HCC515_6H:BRD-K10114046-001-01-6:10,BRD-K10114046_10 uM_6 h,HCC515
1454,CPC014_HEPG2_6H:BRD-K46062088-001-01-4:10,ST-4062971_10 uM_6 h,HEPG2
1455,CPC014_PC3_6H:BRD-K07061353-001-01-1:10,BRD-K07061353_10 uM_6 h,PC3
1456,CPC006_VCAP_6H:BRD-A35588707-001-03-0:1.25,teniposide_1.25 uM_6 h,VCAP
1457,CPC011_PC3_24H:BRD-K63343048-001-07-2:10,orlistat_10 uM_24 h,PC3
1458,CPC013_ASC_24H:BRD-K18163752-001-01-9:10,BRD-K18163752_10 uM_24 h,ASC
1459,CPC016_NPC_24H:BRD-K46317332-003-10-3:10,proadifen_10 uM_24 h,NPC
1460,CPC006_HA1E_6H:BRD-K00615600-001-06-1:25,AG-14361_25 uM_6 h,HA1E
1461,CPC014_MCF7_6H:P17,antimycin-a_10 uM_6 h,MCF7
1462,CPC013_MCF7_24H:BRD-K78596368-001-01-3:10,BRD-K78596368_10 uM_24 h,MCF7
1463,CPC013_MCF7_24H:BRD-K71670746-001-01-6:10,BRD-K71670746_10 uM_24 h,MCF7
1464,CPC019_VCAP_24H:BRD-K19885561-001-02-5:10,RDR-01440SC_10 uM_24 h,VCAP
1465,CPC016_MCF7_6H:BRD-K37848908-001-03-1:10,ceforanide_10 uM_6 h,MCF7
1466,CPC005_A549_24H:BRD-K93080877-001-02-1:10,BRD-K93080877_10 uM_24 h,A549
1467,CPC014_A549_6H:BRD-K38615104-001-06-8:10,A-443654_10 uM_6 h,A549
1468,CPC006_A549_6H:BRD-K76703230-001-01-3:0.31,YM-155_0.3 uM_6 h,A549
1469,CPC010_MCF7_24H:BRD-K55127134-003-15-3:10,fluphenazine_10 uM_24 h,MCF7
1470,CPC010_MCF7_24H:BRD-K53423944-001-06-1:10,BRD-K53423944_10 uM_24 h,MCF7
1471,CPC013_MCF7_6H:BRD-K06765193-001-05-3:10,BRD-K06765193_10 uM_6 h,MCF7
1472,CPC009_PC3_24H:BRD-K55722623-001-01-3:10,BRD-K55722623_10 uM_24 h,PC3
1473,CPC002_PC3_24H:BRD-K40656405-001-01-5:10,L-165041_10 uM_24 h,PC3
1474,CPC006_PC3_24H:J08,fluoropyruvate_40 uM_24 h,PC3
1475,CPC005_A549_6H:BRD-A45333398-001-01-7:10,periplocymarin_10 uM_6 h,A549
1476,CPC001_HA1E_24H:BRD-K89930444-001-01-9:10,AG-592_10 uM_24 h,HA1E
1477,CPC010_HEPG2_6H:BRD-K69676861-001-02-4:10,BRD-K69676861_10 uM_6 h,HEPG2
1478,CPC004_HCC515_24H:BRD-A50675702-001-04-8:10,fipronil_10 uM_24 h,HCC515
1479,CPC003_PC3_6H:BRD-K70799801-311-02-7:10,quinidine_10 uM_6 h,PC3
1480,CPC006_VCAP_6H:BRD-K88560311-011-02-2:10,rucaparib_10 uM_6 h,VCAP
1481,CPC012_ASC_24H:BRD-K41652870-001-01-9:10,BRD-K41652870_10 uM_24 h,ASC
1482,CPC006_HA1E_6H:BRD-M86331534-373-01-5:10,pyrvinium-pamoate_10 uM_6 h,HA1E
1483,CPC013_PC3_24H:BRD-K66763349-001-01-7:10,STOCK1S-03920_10 uM_24 h,PC3
1484,CPC009_PC3_6H:M24,mafenide_10 uM_6 h,PC3
1485,CPC005_A549_6H:BRD-K48735772-001-01-4:10,PD-158780_10 uM_6 h,A549
1486,CPC014_ASC_24H:BRD-K75081836-001-01-3:10,BRD-K75081836_10 uM_24 h,ASC
1487,CPC019_MCF7_6H:BRD-K23282736-001-01-1:10,BRD-K23282736_10 uM_6 h,MCF7
1488,CPC009_A549_6H:BRD-K89224880-001-07-5:10,BRD-K89224880_10 uM_6 h,A549
1489,CPC013_HEPG2_6H:BRD-A32214171-001-01-7:10,BRD-A32214171_10 uM_6 h,HEPG2
1490,CPC008_A549_6H:BRD-K59470558-003-02-8:10,BRD-K59470558_10 uM_6 h,A549
1491,CPC009_HEPG2_6H:BRD-K74501079-001-13-2:10,azithromycin_10 uM_6 h,HEPG2
1492,CPC006_HEPG2_6H:BRD-A85860691-001-02-2:0.08,chaetocin_0.08 uM_6 h,HEPG2
1493,CPC003_HCC515_24H:BRD-A55594068-065-03-1:10,vinblastine_10 uM_24 h,HCC515
1494,CPC020_PC3_6H:BRD-K03406345-001-11-2:10,azacitidine_10 uM_6 h,PC3
1495,CPC013_MCF7_6H:BRD-K07881437-001-01-2:10,danusertib_10 uM_6 h,MCF7
1496,CPC002_PC3_6H:BRD-A71459254-001-02-8:10,cymarin_10 uM_6 h,PC3
1497,CPC006_HA1E_6H:BRD-K09499853-305-01-1:10,KU-0060648_10 uM_6 h,HA1E
1498,CPC006_HA1E_6H:BRD-K68185022-001-06-4:70.07,ursolic-acid_70 uM_6 h,HA1E
1499,CPC002_PC3_24H:BRD-K22010301-001-01-2:10,JLK-6_10 uM_24 h,PC3
1500,CPC010_PC3_24H:BRD-A61856038-001-05-3:10,tremulacin_10 uM_24 h,PC3
1501,CPC019_VCAP_6H:BRD-K25144184-001-05-9:10,BRD-K25144184_10 uM_6 h,VCAP
1502,CPC017_MCF7_24H:BRD-K11911061-003-02-8:10,GR-127935_10 uM_24 h,MCF7
1503,CPC014_MCF7_6H:P21,celastrol_10 uM_6 h,MCF7
1504,CPC011_VCAP_24H:BRD-K82147103-003-04-9:10,lofepramine_10 uM_24 h,VCAP
1505,CPC005_VCAP_24H:BRD-A32836748-001-02-9:10,leu-enkephalin_10 uM_24 h,VCAP
1506,CPC013_MCF7_24H:BRD-K28115298-001-02-6:10,BRD-K28115298_10 uM_24 h,MCF7
1507,CPC007_VCAP_24H:P10,PSH-028_10 uM_24 h,VCAP
1508,CPC009_A549_6H:BRD-K51443908-001-03-2:10,KU-C104486_10 uM_6 h,A549
1509,CPC002_HA1E_24H:BRD-A62336480-001-02-5:10,niguldipine_10 uM_24 h,HA1E
1510,CPC004_HA1E_24H:BRD-A68930007-001-03-1:10,ouabain_10 uM_24 h,HA1E
1511,CPC007_A549_24H:BRD-K12540328-001-05-0:10,BRD-K12540328_10 uM_24 h,A549
1512,CPC014_MCF7_24H:BRD-U44618005-000-01-5:10,WH-4023_10 uM_24 h,MCF7
