,sig_id,conditionId,cell_iname
1370,LJP007_SKL.C_24H:L19,WZ-4002_10 uM_24 h,SKL
1371,LJP009_JURKAT_24H:H01,BAY-61-3606_10 uM_24 h,JURKAT
1372,LJP009_CD34_24H:L08,RAF-265_3.33 uM_24 h,CD34
1373,LJP009_HUVEC_24H:B03,sirolimus_10 uM_24 h,HUVEC
1374,LJP007_HUVEC_24H:L10,MLN-0128_0.37 uM_24 h,HUVEC
1375,LJP009_HUVEC_24H:A13,XMD-892_10 uM_24 h,HUVEC
1376,LJP009_HELA_24H:C01,JWE-035_10 uM_24 h,HELA
1377,LJP007_ASC_24H:P01,idelalisib_10 uM_24 h,ASC
1378,LJP006_HME1_3H:O13,torin-1_10 uM_3 h,HME1
1379,LJP008_HUVEC_24H:I07,mocetinostat_10 uM_24 h,HUVEC
1380,LJP007_THP1_24H:A08,XMD-885_3.33 uM_24 h,THP1
1381,LJP001_MDAMB231_24H:BRD-K04923131-001-10-5:2,BRD-K04923131_2.22 uM_24 h,MDAMB231
1382,LJP006_HA1E_24H:C10,KIN001-043_0.37 uM_24 h,HA1E
1383,LJP009_CD34_24H:L01,GSK-2334470_10 uM_24 h,CD34
1384,LJP007_ASC.C_24H:A15,amuvatinib_1.11 uM_24 h,ASC
1385,LJP007_CD34_24H:A07,XMD-885_10 uM_24 h,CD34
1386,LJP006_SKBR3_3H:C07,KIN001-043_10 uM_3 h,SKBR3
1387,LJP001_SKBR3_24H:P08,KIN001-244_0.08 uM_24 h,SKBR3
1388,LJP007_THP1_24H:M07,motesanib_10 uM_24 h,THP1
1389,LJP007_NPC.CAS9_24H:H19,KIN001-266_10 uM_24 h,NPC
1390,LJP008_HCC515_24H:L01,CX-5461_10 uM_24 h,HCC515
1391,LJP009_JURKAT_24H:F01,GSK-1059615_10 uM_24 h,JURKAT
1392,LJP006_HA1E_24H:M02,HG-6-64-01_3.33 uM_24 h,HA1E
1393,LJP009_PC3_24H:F19,chelerythrine_10 uM_24 h,PC3
1394,LJP009_A549_24H:H19,NVP-BHG712_10 uM_24 h,A549
1395,LJP007_NPC.CAS9_24H:E01,GDC-0068_10 uM_24 h,NPC
1396,LJP009_HELA_24H:E19,ponatinib_10 uM_24 h,HELA
1397,LJP007_THP1_24H:L13,HG-14-10-04_10 uM_24 h,THP1
1398,LJP009_A549_24H:I13,rigosertib_10 uM_24 h,A549
1399,LJP007_SKL.C_24H:E13,AZ-628_10 uM_24 h,SKL
1400,LJP009_JURKAT_24H:C05,JWE-035_0.12 uM_24 h,JURKAT
1401,LJP007_HELA_24H:L01,SB-525334_10 uM_24 h,HELA
1402,LJP009_HME1_24H:A07,XMD-1499_10 uM_24 h,HME1
1403,LJP009_JURKAT_24H:A03,vorinostat_10 uM_24 h,JURKAT
1404,LJP001_BT20_6H:BRD-K06569345-001-01-5:10,HG-5-88-01_10 uM_6 h,BT20
1405,LJP006_SKBR3_24H:L19,THZ-2-98-01_10 uM_24 h,SKBR3
1406,LJP007_MCF10A_24H:G01,KW-2449_10 uM_24 h,MCF10A
1407,LJP009_HEK293_24H:H01,BAY-61-3606_10 uM_24 h,HEK293
1408,LJP009_HME1_24H:H19,NVP-BHG712_10 uM_24 h,HME1
1409,LJP008_THP1_24H:K05,I-BET-151_0.12 uM_24 h,THP1
1410,LJP005_HCC515_24H:F05,CGP-60474_0.12 uM_24 h,HCC515
1411,LJP008_HUVEC_24H:E01,ABT-737_10 uM_24 h,HUVEC
1412,LJP006_HS578T_24H:L19,THZ-2-98-01_10 uM_24 h,HS578T
1413,LJP009_PC3_24H:B15,saracatinib_1.11 uM_24 h,PC3
1414,LJP005_BT20_24H:N07,YM-201636_10 uM_24 h,BT20
1415,LJP008_CD34_24H:P01,GSK-J2_10 uM_24 h,CD34
1416,LJP009_HME1_24H:D13,TAK-715_10 uM_24 h,HME1
1417,LJP008_HELA_24H:I12,mocetinostat_0.04 uM_24 h,HELA
1418,LJP008_HCC515_24H:A13,NPK76-II-72-1_10 uM_24 h,HCC515
1419,LJP001_SKBR3_24H:E03,NVP-TAE684_10 uM_24 h,SKBR3
1420,LJP007_MCF10A_24H:O07,BMS-509744_10 uM_24 h,MCF10A
1421,LJP001_BT20_6H:BRD-K64890080-001-09-6:10,BI-2536_10 uM_6 h,BT20
1422,LJP008_HCC515_24H:J01,BRD-K55591206_10 uM_24 h,HCC515
1423,LJP005_HCC515_24H:G03,LDN-193189_1.11 uM_24 h,HCC515
1424,LJP009_HUVEC_24H:P07,BRD-A92800748_10 uM_24 h,HUVEC
1425,LJP009_HUVEC_24H:F01,GSK-1059615_10 uM_24 h,HUVEC
1426,LJP008_SKL_24H:J07,SB-939_10 uM_24 h,SKL
1427,LJP009_CD34_24H:M01,ZM-447439_10 uM_24 h,CD34
1428,LJP006_HME1_3H:A14,alvocidib_3.33 uM_3 h,HME1
1429,LJP007_ASC.C_24H:G07,dacomitinib_10 uM_24 h,ASC
1430,LJP006_SKBR3_24H:H17,BMS-387032_0.12 uM_24 h,SKBR3
1431,LJP009_HEK293_24H:I14,rigosertib_3.33 uM_24 h,HEK293
1432,LJP008_CD34_24H:H19,C-646_10 uM_24 h,CD34
1433,LJP007_HUVEC_24H:D19,bosutinib_10 uM_24 h,HUVEC
1434,LJP002_MDAMB231_24H:BRD-K19220233-001-02-3:2,JNK-9L_2.22 uM_24 h,MDAMB231
1435,LJP005_HS578T_24H:F06,CGP-60474_0.04 uM_24 h,HS578T
1436,LJP009_PC3_24H:M16,SGX-523_0.37 uM_24 h,PC3
1437,LJP009_HUVEC_24H:I07,BX-795_10 uM_24 h,HUVEC
1438,LJP007_HUVEC_24H:I01,sunitinib_10 uM_24 h,HUVEC
1439,LJP008_CD34_24H:O13,CGK-733_10 uM_24 h,CD34
1440,LJP009_HELA_24H:P07,BRD-A92800748_10 uM_24 h,HELA
1441,LJP007_HELA_24H:A19,TPCA-1_10 uM_24 h,HELA
1442,LJP009_HUVEC_24H:H19,NVP-BHG712_10 uM_24 h,HUVEC
1443,LJP009_PC3_24H:C01,JWE-035_10 uM_24 h,PC3
1444,LJP007_A549_24H:O07,BMS-509744_10 uM_24 h,A549
1445,LJP008_SKL_24H:F23,GSK-J4_0.12 uM_24 h,SKL
1446,LJP009_PC3_24H:B07,AZD-7762_10 uM_24 h,PC3
1447,LJP001_MDAMB231_24H:BRD-K01436366-001-05-7:10,XMD-1150_10 uM_24 h,MDAMB231
1448,LJP009_HME1_24H:K19,CC-401_10 uM_24 h,HME1
1449,LJP009_NPC_24H:L07,RAF-265_10 uM_24 h,NPC
1450,LJP005_HA1E_24H:B13,tozasertib_10 uM_24 h,HA1E
1451,LJP007_NPC.CAS9_24H:J03,PHA-767491_1.11 uM_24 h,NPC
1452,MUC.CP008_MCF7_24H:J19,SB-590885_10 uM_24 h,MCF7
1453,MUC.CP007_P1A82_24H:N19,BRD-K13397460_40 uM_24 h,P1A82
1454,MUC.CP001_NKDBA_24H:BRD-K77987382-001-08-2:40,mebendazole_40 uM_24 h,NKDBA
1455,MUC.CP005_MCF7_6H:BRD-K98822179-001-01-8:3.3502,BRD-K98822179_3.33 uM_6 h,MCF7
1456,MUC.CP007_P1A82_24H:O13,BRD-K49687815_40 uM_24 h,P1A82
1457,MUC.CP002_NKDBA_24H:I10,SA-423862_3.33 uM_24 h,NKDBA
1458,MUC.CP008_MCF7_24H:M19,VER-155008_12 uM_24 h,MCF7
1459,MUC.CP007_MCF7_24H:D01,BRD-K85339825_40 uM_24 h,MCF7
1460,MUC.CP006_MCF7_24H:BRD-K15392449-001-01-6:1.1218,SA-1457187_1.11 uM_24 h,MCF7
1461,MUC.CP008_HA1E_24H:M19,VER-155008_12 uM_24 h,HA1E
1462,MUC.CP008_HA1E_24H:G05,brefeldin-a_0.125 uM_24 h,HA1E
1463,MUC.CP008_MCF7_24H:F07,calcitriol_10 uM_24 h,MCF7
1464,MUC.CP001_MCF7_6H:BRD-K63230271-001-01-2:9.967,SA-427730_10 uM_6 h,MCF7
1465,MUC.CP007_MCF7_24H:O07,allopurinol_4 uM_24 h,MCF7
1466,MUC.CP006_MCF7_6H:BRD-K60398284-001-01-5:0.373,SA-1921614_0.37 uM_6 h,MCF7
1467,MUC.CP002_NKDBA_24H:C20,ketotifen_3.33 uM_24 h,NKDBA
1468,MUC.CP008_P1A82_24H:K07,BRD-A19078268_10 uM_24 h,P1A82
1469,MUC.CP007_P1A82_24H:C13,BRD-K44256916_40 uM_24 h,P1A82
1470,MUC.CP002_NKDBA_24H:K07,parthenolide_10 uM_24 h,NKDBA
1471,MUC.CP008_P1A82_24H:H04,OTX-015_0.37 uM_24 h,P1A82
1472,MUC.CP003_MCF7_24H:BRD-K16118047-001-01-0:3.3459,SA-427543_3.33 uM_24 h,MCF7
1473,MUC.CP002_NKDBA_24H:N13,SA-85268_1.11 uM_24 h,NKDBA
1474,MUC.CP005_MCF7_6H:BRD-K41200778-001-01-0:3.3981,BRD-K41200778_3.33 uM_6 h,MCF7
1475,MUC.CP008_P1A82_24H:M19,VER-155008_12 uM_24 h,P1A82
1476,MUC.CP002_NKDBA_24H:K19,kinetin-riboside_10 uM_24 h,NKDBA
1477,MUC.CP001_NKDBA_24H:BRD-K34206396-001-01-8:1.1407,SA-84512_1.11 uM_24 h,NKDBA
1478,MUC.CP007_MCF7_24H:N04,BRD-K91237281_4 uM_24 h,MCF7
1479,MUC.CP006_MCF7_6H:BRD-K43283261-001-01-8:10.1692,SA-101841_10 uM_6 h,MCF7
1480,MUC.CP005_MCF7_6H:BRD-K02490064-001-01-7:0.3713,BRD-K02490064_0.37 uM_6 h,MCF7
1481,MUC.CP002_NKDBA_24H:K13,XMD-1150_20 uM_24 h,NKDBA
1482,MUC.CP008_P1A82_24H:C07,BRD-K14929173_10 uM_24 h,P1A82
1483,MUC.CP002_MCF7_24H:BRD-K01436366-001-03-2:20,XMD-1150_20 uM_24 h,MCF7
1484,MUC.CP006_MCF7_24H:BRD-K11072542-001-06-3:10,BRD-K11072542_10 uM_24 h,MCF7
1485,MUC.CP005_MCF7_24H:BRD-K62818989-001-01-8:9.6446,BRD-K62818989_10 uM_24 h,MCF7
1486,MUC.CP007_P1A82_24H:L19,BRD-K07378204_40 uM_24 h,P1A82
1487,MUC.CP005_MCF7_6H:BRD-K30393343-001-01-2:1.1129,BRD-K30393343_1.11 uM_6 h,MCF7
1488,MUC.CP002_NKDBA_24H:D18,dilazep_0.37 uM_24 h,NKDBA
1489,MUC.CP004_MCF7_24H:BRD-K95910173-001-01-0:1.1152,SA-1459213_1.11 uM_24 h,MCF7
1490,MUC.CP005_MCF7_6H:BRD-K18910433-001-19-2:10,estradiol_10 uM_6 h,MCF7
1491,MUC.CP008_HA1E_24H:I21,GDC-0349_1.11 uM_24 h,HA1E
1492,PAC061_U2OS_6H:BRD-K59983542-001-01-5:10.1779,BRD-K59983542_10 uM_6 h,U2OS
1493,PAC030_U2OS_6H:BRD-K00882360-001-01-8:10.3542,BRD-K00882360_10 uM_6 h,U2OS
1494,PAC043_U2OS_6H:BRD-K88140437-001-01-5:10.1304,BRD-K88140437_10 uM_6 h,U2OS
1495,PAC025_U2OS_6H:BRD-K00177096-001-01-4:10.0749,BRD-K00177096_10 uM_6 h,U2OS
1496,PAC059_U2OS_6H:BRD-K95545045-001-01-0:10.0703,SA-1459172_10 uM_6 h,U2OS
1497,PAC048_U2OS_6H:BRD-K54822582-001-01-1:10.0774,BRD-K54822582_10 uM_6 h,U2OS
1498,PAC061_U2OS_6H:BRD-K93376546-001-01-6:10.2272,BRD-K93376546_10 uM_6 h,U2OS
1499,PAC019_U2OS_6H:BRD-K31207674-001-01-2:10.128,BRD-K31207674_10 uM_6 h,U2OS
1500,PAC068_U2OS_6H:BRD-A69110666-001-05-6:10,BRD-A69110666_10 uM_6 h,U2OS
1501,PAC051_U2OS_6H:BRD-K96006237-001-01-0:10.0404,BRD-K96006237_10 uM_6 h,U2OS
1502,PAC008_U2OS_6H:BRD-K40019775-001-01-8:9.90086,BRD-K40019775_10 uM_6 h,U2OS
1503,PAC011_U2OS_6H:BRD-K81131499-001-01-6:10.1429,BRD-K81131499_10 uM_6 h,U2OS
1504,PAC044_U2OS_6H:BRD-K53359544-001-01-2:10.0358,BRD-K53359544_10 uM_6 h,U2OS
1505,PAC059_U2OS_6H:BRD-K08446710-001-01-1:10.0455,BRD-K08446710_10 uM_6 h,U2OS
1506,PAC049_U2OS_6H:BRD-K77518191-001-01-1:10.0201,BRD-K77518191_10 uM_6 h,U2OS
1507,PAC063_U2OS_6H:BRD-A04510218-001-05-8:10,BRD-A04510218_10 uM_6 h,U2OS
1508,PAC040_U2OS_6H:BRD-K19227646-001-01-1:9.9988,BRD-K19227646_10 uM_6 h,U2OS
1509,PAC042_U2OS_6H:BRD-K64127467-001-01-3:9.80261,BRD-K64127467_10 uM_6 h,U2OS
1510,PAC045_U2OS_6H:BRD-K95244186-001-01-9:9.95848,BRD-K95244186_10 uM_6 h,U2OS
1511,PAC027_U2OS_6H:BRD-K47754225-001-01-9:10.0335,BRD-K47754225_10 uM_6 h,U2OS
1512,PAC069_U2OS_6H:BRD-K38340366-001-13-2:20,MW-STK33-1C_20 uM_6 h,U2OS
1513,PAC069_U2OS_6H:BRD-K53335770-001-02-5:20,BRD-K53335770_20 uM_6 h,U2OS
1514,PAC063_U2OS_6H:BRD-K39794286-001-06-0:10,BRD-K39794286_10 uM_6 h,U2OS
1515,PAC050_U2OS_6H:BRD-K20068050-001-01-5:9.88831,BRD-K20068050_10 uM_6 h,U2OS
1516,PAC019_U2OS_6H:BRD-K53101279-001-01-9:10.0026,BRD-K53101279_10 uM_6 h,U2OS
1517,PAC030_U2OS_6H:BRD-K67448189-001-01-7:9.91853,BRD-K67448189_10 uM_6 h,U2OS
1518,PAC063_U2OS_6H:BRD-A21584932-001-05-7:10,BRD-A21584932_10 uM_6 h,U2OS
1519,PAC030_U2OS_6H:BRD-K96831907-001-01-0:10.0115,BRD-K96831907_10 uM_6 h,U2OS
1520,PAC050_U2OS_6H:BRD-K21180458-001-01-5:10.0528,BRD-K21180458_10 uM_6 h,U2OS
1521,PAC046_U2OS_6H:BRD-K37300049-001-01-7:10.0368,BRD-K37300049_10 uM_6 h,U2OS
1522,PAC055_U2OS_6H:BRD-K17441474-001-01-7:10.066,BRD-K17441474_10 uM_6 h,U2OS
1523,PAC058_U2OS_6H:BRD-K15535200-001-01-9:10.0817,BRD-K15535200_10 uM_6 h,U2OS
1524,PAC059_U2OS_6H:BRD-K07269289-001-01-9:9.9478,BRD-K07269289_10 uM_6 h,U2OS
1525,PAC042_U2OS_6H:BRD-K51574318-001-01-2:10.272,BRD-K51574318_10 uM_6 h,U2OS
1526,PAC046_U2OS_6H:BRD-K57275439-001-01-4:9.98931,BRD-K57275439_10 uM_6 h,U2OS
1527,PAC042_U2OS_6H:BRD-K85068586-001-01-0:10.008,BRD-K85068586_10 uM_6 h,U2OS
1528,PAC008_U2OS_6H:BRD-K63829331-001-01-9:9.86725,BRD-K63829331_10 uM_6 h,U2OS
1529,PAC059_U2OS_6H:BRD-K75633187-001-01-6:9.96381,BRD-K75633187_10 uM_6 h,U2OS
1530,PAC017_U2OS_6H:BRD-K34929471-001-01-3:9.99424,BRD-K34929471_10 uM_6 h,U2OS
1531,PAC044_U2OS_6H:BRD-K93330237-001-01-7:9.96676,BRD-K93330237_10 uM_6 h,U2OS
1532,PAC068_U2OS_6H:BRD-K70685307-001-07-3:10,BRD-K70685307_10 uM_6 h,U2OS
1533,PAC069_U2OS_6H:BRD-K19499941-001-08-3:20,BRD-K19499941_20 uM_6 h,U2OS
1534,PAC030_U2OS_6H:BRD-K37506332-001-01-5:10.0354,BRD-K37506332_10 uM_6 h,U2OS
1535,PAC042_U2OS_6H:BRD-K58189273-001-01-5:10.2225,BRD-K58189273_10 uM_6 h,U2OS
1536,PAC044_U2OS_6H:BRD-K34404012-001-01-3:10.1029,BRD-K34404012_10 uM_6 h,U2OS
1537,PAC047_U2OS_6H:BRD-K14261052-001-01-2:9.27481,BRD-K14261052_10 uM_6 h,U2OS
1538,PAC043_U2OS_6H:BRD-K57346660-001-01-3:9.91685,BRD-K57346660_10 uM_6 h,U2OS
1539,PAC050_U2OS_6H:BRD-K64447917-001-01-1:9.71738,BRD-K64447917_10 uM_6 h,U2OS
1540,PAC054_U2OS_6H:BRD-K33462260-001-01-1:10.117,BRD-K33462260_10 uM_6 h,U2OS
1541,PAC069_U2OS_6H:BRD-K80622725-001-14-4:20,STK-397047_20 uM_6 h,U2OS
1542,PAC023_U2OS_6H:BRD-K31039264-001-01-5:9.99598,BRD-K31039264_10 uM_6 h,U2OS
1543,PAC059_U2OS_6H:BRD-K77774562-001-01-1:10.3756,BRD-K77774562_10 uM_6 h,U2OS
1544,PAC015_U2OS_6H:BRD-K70426100-001-01-4:9.98437,BRD-K70426100_10 uM_6 h,U2OS
1545,PAC046_U2OS_6H:BRD-K21558506-001-01-4:9.90952,BRD-K21558506_10 uM_6 h,U2OS
1546,PAC064_U2OS_6H:BRD-K01121723-001-06-1:10,BRD-K01121723_10 uM_6 h,U2OS
1547,PAC051_U2OS_6H:BRD-K49441594-001-01-4:10.8032,BRD-K49441594_10 uM_6 h,U2OS
1548,PAC057_U2OS_6H:BRD-K69506839-001-01-4:10.0954,BRD-K69506839_10 uM_6 h,U2OS
1549,PAC036_U2OS_6H:BRD-K95041551-001-01-6:10.0712,BRD-K95041551_10 uM_6 h,U2OS
1550,PAC068_U2OS_6H:BRD-K35480932-001-05-0:10,BRD-K35480932_10 uM_6 h,U2OS
1551,PAC026_U2OS_6H:BRD-K78599344-001-01-6:10.0097,BRD-K78599344_10 uM_6 h,U2OS
1552,PAC017_U2OS_6H:BRD-K37479727-001-01-8:10.0688,BRD-K37479727_10 uM_6 h,U2OS
1553,PAC047_U2OS_6H:BRD-K90982895-001-01-1:10.6358,BRD-K90982895_10 uM_6 h,U2OS
1554,PAC044_U2OS_6H:BRD-K19677752-001-01-7:10.0343,BRD-K19677752_10 uM_6 h,U2OS
1555,PAC026_U2OS_6H:BRD-K18084996-001-01-3:9.99746,BRD-K18084996_10 uM_6 h,U2OS
1556,PAC046_U2OS_6H:BRD-K98716460-001-01-0:10.0617,BRD-K98716460_10 uM_6 h,U2OS
1557,PAC048_U2OS_6H:BRD-K93320447-001-01-4:10.0042,BRD-K93320447_10 uM_6 h,U2OS
1558,PAC026_U2OS_6H:BRD-K84310612-001-01-5:9.95446,BRD-K84310612_10 uM_6 h,U2OS
1559,PAC050_U2OS_6H:BRD-K91962463-001-01-4:10.6504,BRD-K91962463_10 uM_6 h,U2OS
1560,PAC045_U2OS_6H:BRD-K02041150-001-01-3:10.092,BRD-K02041150_10 uM_6 h,U2OS
1561,PAC048_U2OS_6H:BRD-K41182633-001-01-5:9.78688,BRD-K41182633_10 uM_6 h,U2OS
1562,PAC021_U2OS_6H:BRD-K54593730-001-01-9:10.3004,BRD-K54593730_10 uM_6 h,U2OS
1563,PAC050_U2OS_6H:BRD-K33757887-001-01-7:10.105,BRD-K33757887_10 uM_6 h,U2OS
1564,PAC043_U2OS_6H:BRD-K47618355-001-01-8:10.1026,BRD-K47618355_10 uM_6 h,U2OS
1565,PAC044_U2OS_6H:BRD-K24820558-001-01-2:10.0481,BRD-K24820558_10 uM_6 h,U2OS
1566,PAC069_U2OS_6H:BRD-K48974000-001-05-4:20,BRD-K48974000_20 uM_6 h,U2OS
1567,PAC008_U2OS_6H:BRD-K80945184-001-01-0:10.2218,BRD-K80945184_10 uM_6 h,U2OS
1568,PAC057_U2OS_6H:BRD-K75394059-001-01-0:9.93979,BRD-K75394059_10 uM_6 h,U2OS
1569,PAC026_U2OS_6H:BRD-K33863933-001-01-7:10.0122,BRD-K33863933_10 uM_6 h,U2OS
1570,PAC026_U2OS_6H:BRD-K72721410-001-01-1:10.0693,BRD-K72721410_10 uM_6 h,U2OS
1571,PAC041_U2OS_6H:BRD-K43556160-001-01-9:9.85313,BRD-K43556160_10 uM_6 h,U2OS
1572,PAC025_U2OS_6H:BRD-K47077178-001-01-2:10.0062,BRD-K47077178_10 uM_6 h,U2OS
1573,PAC044_U2OS_6H:BRD-K52954098-001-01-1:10.111,BRD-K52954098_10 uM_6 h,U2OS
1574,PAC054_U2OS_6H:BRD-K51365808-001-01-2:10.0236,BRD-K51365808_10 uM_6 h,U2OS
1575,PAC025_U2OS_6H:BRD-K62203376-001-01-4:10.0645,BRD-K62203376_10 uM_6 h,U2OS
1576,PAC011_U2OS_6H:BRD-K26631178-001-01-1:9.99837,BRD-K26631178_10 uM_6 h,U2OS
1577,PAC036_U2OS_6H:BRD-K63285694-001-01-5:10.1121,BRD-K63285694_10 uM_6 h,U2OS
1578,PAC068_U2OS_6H:BRD-K64425085-001-05-4:10,BRD-K64425085_10 uM_6 h,U2OS
1579,PAC043_U2OS_6H:BRD-K60069399-001-01-4:10.1284,BRD-K60069399_10 uM_6 h,U2OS
1580,PAC068_U2OS_6H:BRD-A26640795-001-05-8:10,BRD-A26640795_10 uM_6 h,U2OS
1581,PAC055_U2OS_6H:BRD-K96322674-001-01-1:10.1039,BRD-K96322674_10 uM_6 h,U2OS
1582,PAC058_U2OS_6H:BRD-K76436920-001-01-5:9.92934,BRD-K76436920_10 uM_6 h,U2OS
1583,PAC063_U2OS_6H:BRD-K75806288-001-05-7:10,BRD-K75806288_10 uM_6 h,U2OS
1584,PAC051_U2OS_6H:BRD-K04206413-001-01-3:10.0269,BRD-K04206413_10 uM_6 h,U2OS
1585,PAC064_U2OS_6H:BRD-K22797212-001-05-3:10,BRD-K22797212_10 uM_6 h,U2OS
1586,PAC046_U2OS_6H:BRD-K46192888-001-01-1:9.95997,BRD-K46192888_10 uM_6 h,U2OS
1587,PAC066_U2OS_6H:BRD-K38536183-001-05-2:10,BRD-K38536183_10 uM_6 h,U2OS
1588,PAC036_U2OS_6H:BRD-K76462626-001-01-8:9.98288,BRD-K76462626_10 uM_6 h,U2OS
1589,PAC066_U2OS_6H:BRD-K25805580-001-05-5:10,BRD-K25805580_10 uM_6 h,U2OS
1590,PAC043_U2OS_6H:BRD-K74311661-001-01-5:9.93272,BRD-K74311661_10 uM_6 h,U2OS
1591,PAC008_U2OS_6H:BRD-K96505704-001-01-5:9.88909,BRD-K96505704_10 uM_6 h,U2OS
1592,PAC008_U2OS_6H:BRD-K58779593-001-01-6:9.98351,BRD-K58779593_10 uM_6 h,U2OS
1593,PAC060_U2OS_6H:BRD-K95488738-001-01-5:9.98607,BRD-K95488738_10 uM_6 h,U2OS
1594,PAC063_U2OS_6H:BRD-K98189856-001-05-3:10,BRD-K98189856_10 uM_6 h,U2OS
1595,PAC044_U2OS_6H:BRD-K35060817-001-01-9:10.1148,BRD-K35060817_10 uM_6 h,U2OS
1596,PAC023_U2OS_6H:BRD-K73532097-001-02-9:10.0189,BRD-K73532097_10 uM_6 h,U2OS
1597,PAC068_U2OS_6H:BRD-K95428783-001-06-4:10,BRD-K95428783_10 uM_6 h,U2OS
1598,PAC025_U2OS_6H:BRD-K53241408-001-01-7:10.0526,BRD-K53241408_10 uM_6 h,U2OS
1599,PAC049_U2OS_6H:BRD-K00350773-001-01-7:10.0189,BRD-K00350773_10 uM_6 h,U2OS
1600,PAC054_U2OS_6H:BRD-K48880196-001-01-6:10.005,BRD-K48880196_10 uM_6 h,U2OS
1601,PAC043_U2OS_6H:BRD-K54732353-001-01-9:10.1819,BRD-K54732353_10 uM_6 h,U2OS
1602,PAC063_U2OS_6H:BRD-A50701104-001-05-3:10,BRD-A50701104_10 uM_6 h,U2OS
1603,PAC064_U2OS_6H:BRD-K33767223-001-06-8:10,BRD-K33767223_10 uM_6 h,U2OS
1604,PAC041_U2OS_6H:BRD-K97722864-001-01-1:9.52232,BRD-K97722864_10 uM_6 h,U2OS
1605,PAC047_U2OS_6H:BRD-K36596745-001-01-8:10.7278,BRD-K36596745_10 uM_6 h,U2OS
1606,PAC044_U2OS_6H:BRD-K34431359-001-01-7:10.0368,BRD-K34431359_10 uM_6 h,U2OS
1607,PAC044_U2OS_6H:BRD-K63811860-001-01-6:10.0114,BRD-K63811860_10 uM_6 h,U2OS
1608,PAC051_U2OS_6H:BRD-K05713002-001-01-4:10.0015,BRD-K05713002_10 uM_6 h,U2OS
1609,PAC069_U2OS_6H:BRD-A39093044-001-08-8:20,K784-3187_20 uM_6 h,U2OS
1610,PAC013_U2OS_6H:BRD-K44446302-001-01-1:10.0645,BRD-K44446302_10 uM_6 h,U2OS
1611,PAC044_U2OS_6H:BRD-K02409808-001-01-8:10.0218,BRD-K02409808_10 uM_6 h,U2OS
1612,PAC066_U2OS_6H:BRD-K83715372-001-06-5:10,BRD-K83715372_10 uM_6 h,U2OS
1613,PAC047_U2OS_6H:BRD-K72785431-001-01-1:10.0697,BRD-K72785431_10 uM_6 h,U2OS
1614,PAC057_U2OS_6H:BRD-K08799867-001-01-4:10.2771,BRD-K08799867_10 uM_6 h,U2OS
1615,PAC063_U2OS_6H:BRD-K23286105-001-05-6:10,BRD-K23286105_10 uM_6 h,U2OS
1616,PAC041_U2OS_6H:BRD-K72303429-001-01-7:10.2429,BRD-K72303429_10 uM_6 h,U2OS
1617,PAC058_U2OS_6H:BRD-K43283393-001-01-9:9.94847,BRD-K43283393_10 uM_6 h,U2OS
1618,PAC046_U2OS_6H:BRD-K58703114-001-01-6:9.89359,BRD-K58703114_10 uM_6 h,U2OS
1619,PAC046_U2OS_6H:BRD-K75819331-001-01-6:10.1625,BRD-K75819331_10 uM_6 h,U2OS
1620,PAC060_U2OS_6H:BRD-K56635255-001-01-1:10.0728,BRD-K56635255_10 uM_6 h,U2OS
1621,PAC059_U2OS_6H:BRD-K23050218-001-01-9:10.1328,BRD-K23050218_10 uM_6 h,U2OS
1622,PAC059_U2OS_6H:BRD-K23618054-001-01-0:10.0035,BRD-K23618054_10 uM_6 h,U2OS
1623,PAC027_U2OS_6H:BRD-K55891520-001-01-0:9.91213,BRD-K55891520_10 uM_6 h,U2OS
1624,PAC032_U2OS_6H:BRD-K89110518-001-01-9:9.97879,BRD-K89110518_10 uM_6 h,U2OS
1625,PAC032_U2OS_6H:BRD-K95251122-001-01-1:10.0209,BRD-K95251122_10 uM_6 h,U2OS
1626,PAC032_U2OS_6H:BRD-K95675012-001-01-4:10.0217,BRD-K95675012_10 uM_6 h,U2OS
1627,PAC040_U2OS_6H:BRD-K07982814-001-01-1:10.1422,BRD-K07982814_10 uM_6 h,U2OS
1628,PAC055_U2OS_6H:BRD-K71491645-001-01-9:9.80051,BRD-K71491645_10 uM_6 h,U2OS
1629,PAC040_U2OS_6H:BRD-K69348766-001-01-8:9.97666,BRD-K69348766_10 uM_6 h,U2OS
1630,PAC049_U2OS_6H:BRD-K44955380-001-01-6:9.92299,BRD-K44955380_10 uM_6 h,U2OS
1631,PAC038_U2OS_6H:BRD-K05286676-001-01-6:9.96609,BRD-K05286676_10 uM_6 h,U2OS
1632,PAC055_U2OS_6H:BRD-K84990603-001-01-5:10.1639,BRD-K84990603_10 uM_6 h,U2OS
1633,PAC059_U2OS_6H:BRD-K14302652-001-01-8:10.0145,BRD-K14302652_10 uM_6 h,U2OS
1634,PAC036_U2OS_6H:BRD-K67518269-001-01-0:10.1345,BRD-K67518269_10 uM_6 h,U2OS
1635,PAC059_U2OS_6H:BRD-K02055666-001-01-0:10.0307,BRD-K02055666_10 uM_6 h,U2OS
1636,PAC030_U2OS_6H:BRD-K42061172-001-01-7:9.94558,BRD-K42061172_10 uM_6 h,U2OS
1637,PAC058_U2OS_6H:BRD-K72772617-001-01-5:10.1104,BRD-K72772617_10 uM_6 h,U2OS
